param D:=
1 17.6352
2 22.17
3 17.8329
4 20.4986
5 16.933
6 20.2119
7 18.9898
8 27.7684
9 19.0738
10 20.7318
11 13.4373
12 19.9581
13 23.0918
14 24.8836
15 18.3257
16 24.1461
17 20.1509
18 25.2937
19 17.0893
20 15.8058
;
param S:=
1 20
2 11
3 14
4 3
5 10
6 12
7 21
8 16
9 14
10 6
11 19
12 9
13 6
14 7
15 14
16 8
17 8
18 14
19 11
20 9
;
param L:1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20:=
 1   0  17  26  19  16  24  21  22  20  24   3  17  16  15  12  18  26  26  15  13
 2  17   0  15  10  13  15  12   7   5  15  16  12   7   6  11  11  17  15   8   6
 3  26  15   0  13  16   4   9  10  12  14  25  15  10  13  20  14  12   2  17  15
 4  19  10  13   0   9  11  20  15  13   5  18   8   5   6  13   7   7  13  10   8
 5  16  13  16   9   0  14  23  18  16  14  17   3   8   9  16   4  16  16  13  11
 6  24  15   4  11  14   0  11  12  14  16  23  13   8  11  18  12  14   4  15  13
 7  21  12   9  20  23  11   0   7   9  17  20  22  17  16  21  21  15   9  18  14
 8  22   7  10  15  18  12   7   0   4  18  21  17  12  11  16  16  16  10  13  11
 9  20   5  12  13  16  14   9   4   0  18  19  15  10   9  14  14  18  12  11   9
10  24  15  14   5  14  16  17  18  18   0  23  13  10  11  18  12   4  14  15  13
11   3  16  25  18  17  23  20  21  19  23   0  18  15  14  13  19  25  25  16  12
12  17  12  15   8   3  13  22  17  15  13  18   0   7   8  15   3  15  15  12  10
13  16   7  10   5   8   8  17  12  10  10  15   7   0   3  10   6  12  10   7   5
14  15   6  13   6   9  11  16  11   9  11  14   8   3   0   7   7  13  13   4   2
15  12  11  20  13  16  18  21  16  14  18  13  15  10   7   0  14  20  20   5   7
16  18  11  14   7   4  12  21  16  14  12  19   3   6   7  14   0  14  14  11   9
17  26  17  12   7  16  14  15  16  18   4  25  15  12  13  20  14   0  12  17  15
18  26  15   2  13  16   4   9  10  12  14  25  15  10  13  20  14  12   0  17  15
19  15   8  17  10  13  15  18  13  11  15  16  12   7   4   5  11  17  17   0   4
20  13   6  15   8  11  13  14  11   9  13  12  10   5   2   7   9  15  15   4   0
;
param C =60;
